FID,ID,DateTime,Latitude,Longitude,site,penguin_id,track_id,GEOM
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9185,9185,2015-12-05T21:05:00,-43.1268,147.6819,Wedge_Island,wed_2,wed_2,POINT (147.68187 -43.126835)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9186,9186,2015-12-05T21:06:00,-43.1268,147.6817,Wedge_Island,wed_2,wed_2,POINT (147.681656 -43.126774)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9187,9187,2015-12-05T21:08:00,-43.1267,147.6815,Wedge_Island,wed_2,wed_2,POINT (147.681488 -43.126705)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9188,9188,2015-12-05T21:09:00,-43.1266,147.6813,Wedge_Island,wed_2,wed_2,POINT (147.681335 -43.126602)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9189,9189,2015-12-05T21:11:00,-43.1266,147.6811,Wedge_Island,wed_2,wed_2,POINT (147.681076 -43.126595)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9190,9190,2015-12-05T21:12:00,-43.1265,147.6808,Wedge_Island,wed_2,wed_2,POINT (147.680786 -43.126545)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9191,9191,2015-12-05T21:14:00,-43.1266,147.6804,Wedge_Island,wed_2,wed_2,POINT (147.680405 -43.126606)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9192,9192,2015-12-05T21:15:00,-43.1268,147.6804,Wedge_Island,wed_2,wed_2,POINT (147.680389 -43.126789)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9193,9193,2015-12-05T21:17:00,-43.1269,147.68,Wedge_Island,wed_2,wed_2,POINT (147.679993 -43.126938)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9194,9194,2015-12-05T21:19:00,-43.127,147.6794,Wedge_Island,wed_2,wed_2,POINT (147.679443 -43.126965)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9195,9195,2015-12-05T21:20:00,-43.127,147.6791,Wedge_Island,wed_2,wed_2,POINT (147.679062 -43.126991)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9196,9196,2015-12-05T21:22:00,-43.1268,147.6788,Wedge_Island,wed_2,wed_2,POINT (147.678848 -43.126846)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9197,9197,2015-12-05T21:23:00,-43.1269,147.6785,Wedge_Island,wed_2,wed_2,POINT (147.678452 -43.126873)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9198,9198,2015-12-05T21:25:00,-43.1269,147.6779,Wedge_Island,wed_2,wed_2,POINT (147.677902 -43.126934)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9199,9199,2015-12-05T21:27:00,-43.1272,147.6775,Wedge_Island,wed_2,wed_2,POINT (147.677521 -43.127171)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9200,9200,2015-12-05T21:28:00,-43.1277,147.6774,Wedge_Island,wed_2,wed_2,POINT (147.677429 -43.12772)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9201,9201,2015-12-05T21:30:00,-43.1284,147.6779,Wedge_Island,wed_2,wed_2,POINT (147.677917 -43.128414)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9202,9202,2015-12-05T21:31:00,-43.1289,147.6775,Wedge_Island,wed_2,wed_2,POINT (147.677475 -43.128914)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9203,9203,2015-12-05T21:33:00,-43.1289,147.6771,Wedge_Island,wed_2,wed_2,POINT (147.677078 -43.128899)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9204,9204,2015-12-05T21:35:00,-43.1291,147.6766,Wedge_Island,wed_2,wed_2,POINT (147.67659 -43.129078)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9205,9205,2015-12-05T21:36:00,-43.1295,147.6758,Wedge_Island,wed_2,wed_2,POINT (147.675797 -43.129539)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9206,9206,2015-12-05T21:38:00,-43.1295,147.6752,Wedge_Island,wed_2,wed_2,POINT (147.675232 -43.129501)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9207,9207,2015-12-05T21:39:00,-43.1295,147.6746,Wedge_Island,wed_2,wed_2,POINT (147.674576 -43.129509)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9208,9208,2015-12-05T21:41:00,-43.1298,147.6736,Wedge_Island,wed_2,wed_2,POINT (147.673599 -43.129795)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9209,9209,2015-12-05T21:42:00,-43.13,147.6729,Wedge_Island,wed_2,wed_2,POINT (147.672913 -43.12999)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9210,9210,2015-12-05T21:44:00,-43.13,147.6729,Wedge_Island,wed_2,wed_2,POINT (147.672897 -43.129974)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9211,9211,2015-12-05T21:45:00,-43.13,147.6729,Wedge_Island,wed_2,wed_2,POINT (147.672852 -43.130009)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9212,9212,2015-12-05T04:12:00,-43.1295,147.672,Wedge_Island,wed_3,wed_3,POINT (147.672028 -43.12952)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9213,9213,2015-12-05T04:13:00,-43.1286,147.6709,Wedge_Island,wed_3,wed_3,POINT (147.670883 -43.128635)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9214,9214,2015-12-05T04:15:00,-43.1283,147.6691,Wedge_Island,wed_3,wed_3,POINT (147.669098 -43.12825)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9215,9215,2015-12-05T04:17:00,-43.1278,147.6679,Wedge_Island,wed_3,wed_3,POINT (147.667908 -43.127785)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9216,9216,2015-12-05T04:18:00,-43.127,147.666,Wedge_Island,wed_3,wed_3,POINT (147.666046 -43.127048)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9217,9217,2015-12-05T04:22:00,-43.1285,147.6616,Wedge_Island,wed_3,wed_3,POINT (147.661606 -43.128464)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9218,9218,2015-12-05T04:26:00,-43.1296,147.6578,Wedge_Island,wed_3,wed_3,POINT (147.657806 -43.129589)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9219,9219,2015-12-05T04:28:00,-43.1291,147.6554,Wedge_Island,wed_3,wed_3,POINT (147.655411 -43.129066)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9220,9220,2015-12-05T04:30:00,-43.1309,147.6551,Wedge_Island,wed_3,wed_3,POINT (147.655121 -43.130867)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9221,9221,2015-12-05T04:31:00,-43.1312,147.6539,Wedge_Island,wed_3,wed_3,POINT (147.653854 -43.131203)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9222,9222,2015-12-05T04:33:00,-43.1313,147.6532,Wedge_Island,wed_3,wed_3,POINT (147.653183 -43.131317)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9223,9223,2015-12-05T04:35:00,-43.1314,147.6523,Wedge_Island,wed_3,wed_3,POINT (147.652298 -43.131359)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9224,9224,2015-12-05T04:36:00,-43.1315,147.6513,Wedge_Island,wed_3,wed_3,POINT (147.651321 -43.131485)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9225,9225,2015-12-05T04:38:00,-43.1318,147.6506,Wedge_Island,wed_3,wed_3,POINT (147.650574 -43.131805)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9226,9226,2015-12-05T04:40:00,-43.1319,147.6501,Wedge_Island,wed_3,wed_3,POINT (147.650085 -43.13187)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9227,9227,2015-12-05T04:41:00,-43.132,147.6495,Wedge_Island,wed_3,wed_3,POINT (147.649521 -43.132027)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9228,9228,2015-12-05T04:43:00,-43.1322,147.6492,Wedge_Island,wed_3,wed_3,POINT (147.649246 -43.132191)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9229,9229,2015-12-05T04:44:00,-43.1322,147.6489,Wedge_Island,wed_3,wed_3,POINT (147.648865 -43.132206)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9230,9230,2015-12-05T04:46:00,-43.1322,147.6487,Wedge_Island,wed_3,wed_3,POINT (147.648651 -43.132217)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9231,9231,2015-12-05T04:48:00,-43.1324,147.6485,Wedge_Island,wed_3,wed_3,POINT (147.648453 -43.132389)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9232,9232,2015-12-05T04:49:00,-43.1325,147.6482,Wedge_Island,wed_3,wed_3,POINT (147.648163 -43.132496)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9233,9233,2015-12-05T04:51:00,-43.1325,147.6478,Wedge_Island,wed_3,wed_3,POINT (147.647797 -43.132542)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9234,9234,2015-12-05T04:52:00,-43.1327,147.6476,Wedge_Island,wed_3,wed_3,POINT (147.647598 -43.13269)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9235,9235,2015-12-05T04:54:00,-43.1328,147.6473,Wedge_Island,wed_3,wed_3,POINT (147.647278 -43.132813)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9236,9236,2015-12-05T04:56:00,-43.1329,147.647,Wedge_Island,wed_3,wed_3,POINT (147.646957 -43.132854)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9237,9237,2015-12-05T04:57:00,-43.1329,147.6467,Wedge_Island,wed_3,wed_3,POINT (147.646683 -43.132862)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9238,9238,2015-12-05T04:59:00,-43.1327,147.646,Wedge_Island,wed_3,wed_3,POINT (147.646027 -43.132748)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9239,9239,2015-12-05T05:01:00,-43.1339,147.645,Wedge_Island,wed_3,wed_3,POINT (147.64505 -43.133858)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9240,9240,2015-12-05T05:02:00,-43.1342,147.6441,Wedge_Island,wed_3,wed_3,POINT (147.644119 -43.134224)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9241,9241,2015-12-05T05:04:00,-43.1353,147.6429,Wedge_Island,wed_3,wed_3,POINT (147.642944 -43.135265)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9242,9242,2015-12-05T05:06:00,-43.1357,147.6425,Wedge_Island,wed_3,wed_3,POINT (147.642487 -43.135681)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9243,9243,2015-12-05T05:07:00,-43.1366,147.6419,Wedge_Island,wed_3,wed_3,POINT (147.641891 -43.136589)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9244,9244,2015-12-05T05:09:00,-43.1369,147.6421,Wedge_Island,wed_3,wed_3,POINT (147.642059 -43.13694)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9245,9245,2015-12-05T05:15:00,-43.14,147.6389,Wedge_Island,wed_3,wed_3,POINT (147.638901 -43.140041)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9246,9246,2015-12-05T05:17:00,-43.1411,147.6381,Wedge_Island,wed_3,wed_3,POINT (147.638092 -43.141121)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9247,9247,2015-12-05T05:19:00,-43.1414,147.6385,Wedge_Island,wed_3,wed_3,POINT (147.638519 -43.141415)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9248,9248,2015-12-05T05:21:00,-43.1433,147.6385,Wedge_Island,wed_3,wed_3,POINT (147.638489 -43.143261)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9249,9249,2015-12-05T05:22:00,-43.143,147.6383,Wedge_Island,wed_3,wed_3,POINT (147.638336 -43.14299)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9250,9250,2015-12-05T05:24:00,-43.1431,147.638,Wedge_Island,wed_3,wed_3,POINT (147.638016 -43.143093)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9251,9251,2015-12-05T05:25:00,-43.1432,147.6381,Wedge_Island,wed_3,wed_3,POINT (147.638107 -43.143166)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9252,9252,2015-12-05T05:27:00,-43.1432,147.6382,Wedge_Island,wed_3,wed_3,POINT (147.638214 -43.143208)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9253,9253,2015-12-05T05:29:00,-43.1432,147.6382,Wedge_Island,wed_3,wed_3,POINT (147.638168 -43.143238)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9254,9254,2015-12-05T05:30:00,-43.1432,147.6381,Wedge_Island,wed_3,wed_3,POINT (147.638123 -43.143211)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9255,9255,2015-12-05T05:32:00,-43.1432,147.6382,Wedge_Island,wed_3,wed_3,POINT (147.638168 -43.143192)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9256,9256,2015-12-05T05:35:00,-43.1458,147.6375,Wedge_Island,wed_3,wed_3,POINT (147.637527 -43.145767)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9257,9257,2015-12-05T05:41:00,-43.1493,147.6371,Wedge_Island,wed_3,wed_3,POINT (147.637085 -43.149326)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9258,9258,2015-12-05T05:44:00,-43.1508,147.6355,Wedge_Island,wed_3,wed_3,POINT (147.635529 -43.150814)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9259,9259,2015-12-05T05:46:00,-43.1505,147.6358,Wedge_Island,wed_3,wed_3,POINT (147.635757 -43.150482)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9260,9260,2015-12-05T05:47:00,-43.1509,147.6353,Wedge_Island,wed_3,wed_3,POINT (147.635269 -43.15086)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9261,9261,2015-12-05T05:49:00,-43.1512,147.6351,Wedge_Island,wed_3,wed_3,POINT (147.635117 -43.151157)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9262,9262,2015-12-05T05:51:00,-43.1532,147.6344,Wedge_Island,wed_3,wed_3,POINT (147.634369 -43.153202)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9263,9263,2015-12-05T05:59:00,-43.1579,147.6341,Wedge_Island,wed_3,wed_3,POINT (147.634094 -43.157917)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9264,9264,2015-12-05T06:08:00,-43.1638,147.6338,Wedge_Island,wed_3,wed_3,POINT (147.633759 -43.163788)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9265,9265,2015-12-05T06:12:00,-43.1639,147.6336,Wedge_Island,wed_3,wed_3,POINT (147.633621 -43.163906)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9266,9266,2015-12-05T06:15:00,-43.1638,147.6335,Wedge_Island,wed_3,wed_3,POINT (147.633514 -43.163784)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9267,9267,2015-12-05T06:19:00,-43.1635,147.6337,Wedge_Island,wed_3,wed_3,POINT (147.633728 -43.163517)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9268,9268,2015-12-05T06:22:00,-43.1633,147.6337,Wedge_Island,wed_3,wed_3,POINT (147.633652 -43.163338)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9269,9269,2015-12-05T07:00:00,-43.1858,147.6364,Wedge_Island,wed_3,wed_3,POINT (147.636414 -43.185806)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9270,9270,2015-12-05T07:02:00,-43.1858,147.6365,Wedge_Island,wed_3,wed_3,POINT (147.63649 -43.185772)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9271,9271,2015-12-05T07:03:00,-43.1859,147.6366,Wedge_Island,wed_3,wed_3,POINT (147.636612 -43.185852)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9272,9272,2015-12-05T07:05:00,-43.1859,147.6366,Wedge_Island,wed_3,wed_3,POINT (147.636612 -43.185917)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9273,9273,2015-12-05T07:07:00,-43.1859,147.6366,Wedge_Island,wed_3,wed_3,POINT (147.636612 -43.185921)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9274,9274,2015-12-05T07:08:00,-43.1859,147.6366,Wedge_Island,wed_3,wed_3,POINT (147.636612 -43.185902)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9275,9275,2015-12-05T07:10:00,-43.1858,147.6365,Wedge_Island,wed_3,wed_3,POINT (147.636459 -43.185768)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9276,9276,2015-12-05T07:11:00,-43.1858,147.6365,Wedge_Island,wed_3,wed_3,POINT (147.636505 -43.185822)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9277,9277,2015-12-05T07:13:00,-43.1857,147.6364,Wedge_Island,wed_3,wed_3,POINT (147.636414 -43.185726)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9278,9278,2015-12-05T07:15:00,-43.1866,147.6362,Wedge_Island,wed_3,wed_3,POINT (147.636169 -43.186638)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9279,9279,2015-12-05T07:16:00,-43.1876,147.6362,Wedge_Island,wed_3,wed_3,POINT (147.63623 -43.187584)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9280,9280,2015-12-05T07:18:00,-43.1881,147.6364,Wedge_Island,wed_3,wed_3,POINT (147.636414 -43.188087)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9281,9281,2015-12-05T07:19:00,-43.1896,147.6366,Wedge_Island,wed_3,wed_3,POINT (147.636627 -43.189621)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9282,9282,2015-12-05T07:21:00,-43.1906,147.6367,Wedge_Island,wed_3,wed_3,POINT (147.636673 -43.190567)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9283,9283,2015-12-05T07:23:00,-43.1915,147.6367,Wedge_Island,wed_3,wed_3,POINT (147.636688 -43.191479)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9284,9284,2015-12-05T07:26:00,-43.193,147.6375,Wedge_Island,wed_3,wed_3,POINT (147.637482 -43.193008)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9285,9285,2015-12-05T07:28:00,-43.1947,147.6371,Wedge_Island,wed_3,wed_3,POINT (147.637146 -43.194698)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9286,9286,2015-12-05T07:29:00,-43.1954,147.6374,Wedge_Island,wed_3,wed_3,POINT (147.637436 -43.195396)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9287,9287,2015-12-05T07:31:00,-43.1965,147.6372,Wedge_Island,wed_3,wed_3,POINT (147.637161 -43.196484)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9288,9288,2015-12-05T07:36:00,-43.1999,147.6388,Wedge_Island,wed_3,wed_3,POINT (147.638824 -43.199902)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9289,9289,2015-12-05T07:38:00,-43.2003,147.6387,Wedge_Island,wed_3,wed_3,POINT (147.638748 -43.200317)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9290,9290,2015-12-05T07:40:00,-43.2014,147.6394,Wedge_Island,wed_3,wed_3,POINT (147.639359 -43.201351)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9291,9291,2015-12-05T07:41:00,-43.2027,147.6397,Wedge_Island,wed_3,wed_3,POINT (147.639679 -43.202671)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9292,9292,2015-12-05T07:43:00,-43.2039,147.6402,Wedge_Island,wed_3,wed_3,POINT (147.640167 -43.203876)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9293,9293,2015-12-05T07:44:00,-43.2051,147.6403,Wedge_Island,wed_3,wed_3,POINT (147.640259 -43.205109)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9294,9294,2015-12-05T07:53:00,-43.2099,147.6413,Wedge_Island,wed_3,wed_3,POINT (147.641266 -43.209946)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9295,9295,2015-12-05T07:55:00,-43.2101,147.6413,Wedge_Island,wed_3,wed_3,POINT (147.641342 -43.210052)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9296,9296,2015-12-05T07:56:00,-43.21,147.6414,Wedge_Island,wed_3,wed_3,POINT (147.641434 -43.210022)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9297,9297,2015-12-05T07:58:00,-43.2101,147.6416,Wedge_Island,wed_3,wed_3,POINT (147.641647 -43.210056)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9298,9298,2015-12-05T07:59:00,-43.21,147.6418,Wedge_Island,wed_3,wed_3,POINT (147.64183 -43.210049)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9299,9299,2015-12-05T08:01:00,-43.2101,147.6419,Wedge_Island,wed_3,wed_3,POINT (147.641922 -43.210121)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9300,9300,2015-12-05T08:03:00,-43.2101,147.6421,Wedge_Island,wed_3,wed_3,POINT (147.64212 -43.210083)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9301,9301,2015-12-05T08:04:00,-43.2101,147.6423,Wedge_Island,wed_3,wed_3,POINT (147.642288 -43.21011)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9302,9302,2015-12-05T08:06:00,-43.2101,147.6426,Wedge_Island,wed_3,wed_3,POINT (147.642578 -43.210075)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9303,9303,2015-12-05T08:07:00,-43.21,147.6428,Wedge_Island,wed_3,wed_3,POINT (147.642792 -43.210037)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9304,9304,2015-12-05T08:09:00,-43.21,147.6431,Wedge_Island,wed_3,wed_3,POINT (147.643112 -43.210003)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9305,9305,2015-12-05T08:12:00,-43.2108,147.6431,Wedge_Island,wed_3,wed_3,POINT (147.643082 -43.210762)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9306,9306,2015-12-05T08:16:00,-43.2131,147.6433,Wedge_Island,wed_3,wed_3,POINT (147.643341 -43.213139)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9307,9307,2015-12-05T08:19:00,-43.2146,147.643,Wedge_Island,wed_3,wed_3,POINT (147.643036 -43.214592)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9308,9308,2015-12-05T08:21:00,-43.2156,147.6429,Wedge_Island,wed_3,wed_3,POINT (147.642883 -43.215569)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9309,9309,2015-12-05T08:22:00,-43.2157,147.6436,Wedge_Island,wed_3,wed_3,POINT (147.643585 -43.215687)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9310,9310,2015-12-05T08:24:00,-43.2156,147.6437,Wedge_Island,wed_3,wed_3,POINT (147.643692 -43.215649)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9311,9311,2015-12-05T08:26:00,-43.2156,147.6438,Wedge_Island,wed_3,wed_3,POINT (147.643829 -43.21563)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9312,9312,2015-12-05T08:27:00,-43.2156,147.644,Wedge_Island,wed_3,wed_3,POINT (147.643967 -43.215576)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9313,9313,2015-12-05T08:29:00,-43.2155,147.6441,Wedge_Island,wed_3,wed_3,POINT (147.644073 -43.21553)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9314,9314,2015-12-05T08:30:00,-43.2155,147.6441,Wedge_Island,wed_3,wed_3,POINT (147.64415 -43.215496)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9315,9315,2015-12-05T08:32:00,-43.2155,147.6442,Wedge_Island,wed_3,wed_3,POINT (147.644226 -43.215473)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9316,9316,2015-12-05T08:34:00,-43.2159,147.6443,Wedge_Island,wed_3,wed_3,POINT (147.644272 -43.215931)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9317,9317,2015-12-05T08:39:00,-43.2187,147.6436,Wedge_Island,wed_3,wed_3,POINT (147.6436 -43.218723)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9318,9318,2015-12-05T08:42:00,-43.2206,147.6442,Wedge_Island,wed_3,wed_3,POINT (147.644211 -43.220638)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9319,9319,2015-12-05T08:45:00,-43.2224,147.6452,Wedge_Island,wed_3,wed_3,POINT (147.645248 -43.22237)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9320,9320,2015-12-05T08:51:00,-43.2249,147.6463,Wedge_Island,wed_3,wed_3,POINT (147.646255 -43.224899)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9321,9321,2015-12-05T08:52:00,-43.2258,147.6461,Wedge_Island,wed_3,wed_3,POINT (147.646103 -43.225769)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9322,9322,2015-12-05T08:54:00,-43.2268,147.6461,Wedge_Island,wed_3,wed_3,POINT (147.646149 -43.226822)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9323,9323,2015-12-05T08:56:00,-43.228,147.6464,Wedge_Island,wed_3,wed_3,POINT (147.646362 -43.227978)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9324,9324,2015-12-05T09:01:00,-43.2296,147.6469,Wedge_Island,wed_3,wed_3,POINT (147.646881 -43.229641)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9325,9325,2015-12-05T09:02:00,-43.2298,147.647,Wedge_Island,wed_3,wed_3,POINT (147.646973 -43.229767)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9326,9326,2015-12-05T09:04:00,-43.2299,147.6471,Wedge_Island,wed_3,wed_3,POINT (147.647125 -43.229935)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9327,9327,2015-12-05T09:06:00,-43.23,147.6472,Wedge_Island,wed_3,wed_3,POINT (147.647186 -43.229958)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9328,9328,2015-12-05T09:07:00,-43.23,147.6474,Wedge_Island,wed_3,wed_3,POINT (147.647385 -43.229969)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9329,9329,2015-12-05T09:09:00,-43.23,147.6475,Wedge_Island,wed_3,wed_3,POINT (147.647476 -43.22995)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9330,9330,2015-12-05T09:10:00,-43.2299,147.6476,Wedge_Island,wed_3,wed_3,POINT (147.647568 -43.229946)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9331,9331,2015-12-05T09:12:00,-43.2302,147.6476,Wedge_Island,wed_3,wed_3,POINT (147.647644 -43.230171)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9332,9332,2015-12-05T09:14:00,-43.2302,147.6477,Wedge_Island,wed_3,wed_3,POINT (147.647705 -43.230217)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9333,9333,2015-12-05T09:15:00,-43.2301,147.6477,Wedge_Island,wed_3,wed_3,POINT (147.647675 -43.230129)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.9334,9334,2015-12-05T09:17:00,-43.2299,147.6478,Wedge_Island,wed_3,wed_3,POINT (147.647751 -43.229939)
